chr	pos	cM
Ha412HOChr16	109000001	42.2133636363636
Ha412HOChr16	110000001	42.2135454545455
Ha412HOChr16	111000001	42.2137272727273
Ha412HOChr16	112000001	42.2139090909091
Ha412HOChr16	113000001	42.2140909090909
Ha412HOChr16	114000001	42.2142727272727
Ha412HOChr16	115000001	42.2144545454545
Ha412HOChr16	116000001	42.2146363636364
Ha412HOChr16	117000001	42.2148181818182
Ha412HOChr16	118000001	42.73
Ha412HOChr16	119000001	43.23
Ha412HOChr16	120000001	43.38
Ha412HOChr16	121000001	43.61
Ha412HOChr16	122000001	43.99
Ha412HOChr16	123000001	44.27
Ha412HOChr16	124000001	44.38
Ha412HOChr16	125000001	44.54
Ha412HOChr16	126000001	44.76
Ha412HOChr16	127000001	44.91
Ha412HOChr16	128000001	45.01
Ha412HOChr16	129000001	45.07
Ha412HOChr16	130000001	45.14
Ha412HOChr16	131000001	45.21
Ha412HOChr16	132000001	45.32
Ha412HOChr16	133000001	45.47
Ha412HOChr16	134000001	45.7
Ha412HOChr16	135000001	46
Ha412HOChr16	136000001	46.42
Ha412HOChr16	137000001	46.95
Ha412HOChr16	138000001	47.61
Ha412HOChr16	139000001	48.05
Ha412HOChr16	140000001	48.14
Ha412HOChr16	141000001	48.21
Ha412HOChr16	142000001	48.51
Ha412HOChr16	143000001	48.84
Ha412HOChr16	144000001	49.08
Ha412HOChr16	145000001	49.19
Ha412HOChr16	146000001	49.1983333333333
Ha412HOChr16	147000001	49.2016666666667
Ha412HOChr16	148000001	49.3
Ha412HOChr16	149000001	49.67
Ha412HOChr16	150000001	50.1
Ha412HOChr16	151000001	50.26
Ha412HOChr16	152000001	50.28
Ha412HOChr16	153000001	50.47
Ha412HOChr16	154000001	50.81
Ha412HOChr16	155000001	51.22
Ha412HOChr16	156000001	51.59
Ha412HOChr16	157000001	51.86
Ha412HOChr16	158000001	52.28
Ha412HOChr16	159000001	53.06
Ha412HOChr16	160000001	53.55
Ha412HOChr16	161000001	53.6458333333333
Ha412HOChr16	162000001	53.6466666666667
Ha412HOChr16	163000001	53.6475
Ha412HOChr16	164000001	53.6483333333333
Ha412HOChr16	165000001	53.6491666666667
Ha412HOChr16	166000001	53.65
Ha412HOChr16	167000001	53.6508333333333
Ha412HOChr16	168000001	53.6516666666667
Ha412HOChr16	169000001	53.6525
Ha412HOChr16	170000001	53.6533333333333
Ha412HOChr16	171000001	53.6541666666667
Ha412HOChr16	172000001	53.66
Ha412HOChr16	173000001	53.7
Ha412HOChr16	174000001	53.8
Ha412HOChr16	175000001	54
Ha412HOChr16	176000001	54.37
Ha412HOChr16	177000001	54.76
Ha412HOChr16	178000001	54.96
Ha412HOChr16	179000001	55.38
Ha412HOChr16	180000001	56.71
Ha412HOChr16	181000001	57.99
Ha412HOChr16	182000001	58.0861111111111
Ha412HOChr16	183000001	58.0872222222222
Ha412HOChr16	184000001	58.0883333333333
Ha412HOChr16	185000001	58.0894444444444
Ha412HOChr16	186000001	58.0905555555556
Ha412HOChr16	187000001	58.0916666666667
Ha412HOChr16	188000001	58.0927777777778
Ha412HOChr16	189000001	58.0938888888889
Ha412HOChr16	190000001	59.06
Ha412HOChr16	191000001	60.05
Ha412HOChr16	192000001	61.45
Ha412HOChr16	193000001	62.88
Ha412HOChr16	194000001	63.41
Ha412HOChr16	195000001	63.71
Ha412HOChr16	196000001	64.7
Ha412HOChr16	197000001	66.17
Ha412HOChr16	198000001	67.63
Ha412HOChr16	199000001	69
Ha412HOChr16	200000001	70.54
Ha412HOChr16	201000001	71.28
Ha412HOChr16	202000001	71.45
Ha412HOChr16	203000001	71.65
Ha412HOChr16	204000001	72.53
Ha412HOChr16	205000001	74.18
Ha412HOChr16	206000001	76.71
Ha412HOChr16	207000001	79.04
Ha412HOChr16	208000001	80.9
Ha412HOChr16	209000001	83.26
Ha412HOChr16	210000001	86.06
Ha412HOChr16	211000001	88.79
Ha412HOChr16	212000001	91.19
Ha412HOChr16	213000001	92.91
Ha412HOChr16	214000001	94.51
Ha412HOChr16	215000001	96.18
Ha412HOChr16	216000001	97.08
Ha412HOChr16	217000001	97.64
Ha412HOChr16	218000001	98.2
Ha412HOChr16	218409126	98.43
Ha412HOChr17	1	0.00833333333333333
Ha412HOChr17	1000001	0.0116666666666667
Ha412HOChr17	2000001	1.18
Ha412HOChr17	3000001	4.55
Ha412HOChr17	4000001	8.69
Ha412HOChr17	5000001	12.98
Ha412HOChr17	6000001	16.75
Ha412HOChr17	7000001	19.59
Ha412HOChr17	8000001	21.57
Ha412HOChr17	9000001	22.98
Ha412HOChr17	10000001	24.25
Ha412HOChr17	11000001	25.4
Ha412HOChr17	12000001	26.53
Ha412HOChr17	13000001	27.78
Ha412HOChr17	14000001	29.13
Ha412HOChr17	15000001	30.3
Ha412HOChr17	16000001	31.34
Ha412HOChr17	17000001	32.39
Ha412HOChr17	18000001	33.57
Ha412HOChr17	19000001	34.79
Ha412HOChr17	20000001	35.92
Ha412HOChr17	21000001	36.88
Ha412HOChr17	22000001	37.61
Ha412HOChr17	23000001	38.07
Ha412HOChr17	24000001	38.37
Ha412HOChr17	25000001	38.61
Ha412HOChr17	26000001	38.88
Ha412HOChr17	27000001	39.18
Ha412HOChr17	28000001	39.49
Ha412HOChr17	29000001	39.82
Ha412HOChr17	30000001	40.17
Ha412HOChr17	31000001	40.51
Ha412HOChr17	32000001	40.79
Ha412HOChr17	33000001	40.97
Ha412HOChr17	34000001	41.09
Ha412HOChr17	35000001	41.25
Ha412HOChr17	36000001	41.53
Ha412HOChr17	37000001	41.88
Ha412HOChr17	38000001	42.15
Ha412HOChr17	39000001	42.42
Ha412HOChr17	40000001	42.84
Ha412HOChr17	41000001	43.35
Ha412HOChr17	42000001	43.84
Ha412HOChr17	43000001	44.29
Ha412HOChr17	44000001	44.7
Ha412HOChr17	45000001	45.1
Ha412HOChr17	46000001	45.51
Ha412HOChr17	47000001	46
Ha412HOChr17	48000001	46.69
Ha412HOChr17	49000001	47.59
Ha412HOChr17	50000001	48.75
Ha412HOChr17	51000001	49.93
Ha412HOChr17	52000001	50.67
Ha412HOChr17	53000001	50.88625
Ha412HOChr17	54000001	50.8875
Ha412HOChr17	55000001	50.88875
Ha412HOChr17	56000001	50.89
Ha412HOChr17	57000001	50.89125
Ha412HOChr17	58000001	50.8925
Ha412HOChr17	59000001	50.89375
Ha412HOChr17	60000001	51.05
Ha412HOChr17	61000001	51.47
Ha412HOChr17	62000001	51.91
Ha412HOChr17	63000001	52.35
Ha412HOChr17	64000001	52.75
Ha412HOChr17	65000001	53
Ha412HOChr17	66000001	53.18
Ha412HOChr17	67000001	53.35
Ha412HOChr17	68000001	53.45
Ha412HOChr17	69000001	53.49
Ha412HOChr17	70000001	53.4975
Ha412HOChr17	71000001	53.5
Ha412HOChr17	72000001	53.5025
Ha412HOChr17	73000001	53.52
Ha412HOChr17	74000001	53.5253448275862
Ha412HOChr17	75000001	53.5256896551724
Ha412HOChr17	76000001	53.5260344827586
Ha412HOChr17	77000001	53.5263793103448
Ha412HOChr17	78000001	53.526724137931
Ha412HOChr17	79000001	53.5270689655172
Ha412HOChr17	80000001	53.5274137931034
Ha412HOChr17	81000001	53.5277586206897
Ha412HOChr17	82000001	53.5281034482759
Ha412HOChr17	83000001	53.5284482758621
Ha412HOChr17	84000001	53.5287931034483
Ha412HOChr17	85000001	53.5291379310345
Ha412HOChr17	86000001	53.5294827586207
Ha412HOChr17	87000001	53.5298275862069
Ha412HOChr17	88000001	53.5301724137931
Ha412HOChr17	89000001	53.5305172413793
Ha412HOChr17	90000001	53.5308620689655
Ha412HOChr17	91000001	53.5312068965517
Ha412HOChr17	92000001	53.5315517241379
Ha412HOChr17	93000001	53.5318965517241
Ha412HOChr17	94000001	53.5322413793103
Ha412HOChr17	95000001	53.5325862068966
Ha412HOChr17	96000001	53.5329310344828
Ha412HOChr17	97000001	53.533275862069
Ha412HOChr17	98000001	53.5336206896552
Ha412HOChr17	99000001	53.5339655172414
Ha412HOChr17	100000001	53.5343103448276
Ha412HOChr17	101000001	53.5346551724138
Ha412HOChr17	102000001	53.65
Ha412HOChr17	103000001	53.85
Ha412HOChr17	104000001	53.99
Ha412HOChr17	105000001	54.05
Ha412HOChr17	106000001	54.0552
Ha412HOChr17	107000001	54.0554
Ha412HOChr17	108000001	54.0556
Ha412HOChr17	109000001	54.0558
Ha412HOChr17	110000001	54.056
Ha412HOChr17	111000001	54.0562
Ha412HOChr17	112000001	54.0564
Ha412HOChr17	113000001	54.0566
Ha412HOChr17	114000001	54.0568
Ha412HOChr17	115000001	54.057
Ha412HOChr17	116000001	54.0572
Ha412HOChr17	117000001	54.0574
Ha412HOChr17	118000001	54.0576
Ha412HOChr17	119000001	54.0578
Ha412HOChr17	120000001	54.058
Ha412HOChr17	121000001	54.0582
Ha412HOChr17	122000001	54.0584
Ha412HOChr17	123000001	54.0586
Ha412HOChr17	124000001	54.0588
Ha412HOChr17	125000001	54.059
Ha412HOChr17	126000001	54.0592
Ha412HOChr17	127000001	54.0594
Ha412HOChr17	128000001	54.0596
Ha412HOChr17	129000001	54.0598
Ha412HOChr17	130000001	54.06
Ha412HOChr17	131000001	54.0602
Ha412HOChr17	132000001	54.0604
Ha412HOChr17	133000001	54.0606
Ha412HOChr17	134000001	54.0608
Ha412HOChr17	135000001	54.061
Ha412HOChr17	136000001	54.0612
Ha412HOChr17	137000001	54.0614
Ha412HOChr17	138000001	54.0616
Ha412HOChr17	139000001	54.0618
Ha412HOChr17	140000001	54.062
Ha412HOChr17	141000001	54.0622
Ha412HOChr17	142000001	54.0624
Ha412HOChr17	143000001	54.0626
Ha412HOChr17	144000001	54.0628
Ha412HOChr17	145000001	54.063
Ha412HOChr17	146000001	54.0632
Ha412HOChr17	147000001	54.0634
Ha412HOChr17	148000001	54.0636
Ha412HOChr17	149000001	54.0638
Ha412HOChr17	150000001	54.064
Ha412HOChr17	151000001	54.0642
Ha412HOChr17	152000001	54.0644
Ha412HOChr17	153000001	54.0646
Ha412HOChr17	154000001	54.0648
Ha412HOChr17	155000001	54.15
Ha412HOChr17	156000001	54.29
Ha412HOChr17	157000001	54.44
Ha412HOChr17	158000001	54.56
Ha412HOChr17	159000001	54.68
Ha412HOChr17	160000001	54.84
Ha412HOChr17	161000001	54.98
Ha412HOChr17	162000001	55.08
Ha412HOChr17	163000001	55.19
Ha412HOChr17	164000001	55.37
Ha412HOChr17	165000001	55.55
Ha412HOChr17	166000001	55.65
Ha412HOChr17	167000001	55.6575
Ha412HOChr17	168000001	55.66
Ha412HOChr17	169000001	55.6625
Ha412HOChr17	170000001	55.75
Ha412HOChr17	171000001	55.93
Ha412HOChr17	172000001	56.11
Ha412HOChr17	173000001	56.2
Ha412HOChr17	174000001	56.25
Ha412HOChr17	175000001	56.31
Ha412HOChr17	176000001	56.4
Ha412HOChr17	177000001	56.54
Ha412HOChr17	178000001	56.65
Ha412HOChr17	179000001	56.72
Ha412HOChr17	180000001	56.83
Ha412HOChr17	181000001	57.01
Ha412HOChr17	182000001	57.22
Ha412HOChr17	183000001	57.49
Ha412HOChr17	184000001	57.84
Ha412HOChr17	185000001	58.13
Ha412HOChr17	186000001	58.29
Ha412HOChr17	187000001	58.44
Ha412HOChr17	188000001	58.79
Ha412HOChr17	189000001	59.38
Ha412HOChr17	190000001	60.01
Ha412HOChr17	191000001	60.59
Ha412HOChr17	192000001	61.41
Ha412HOChr17	193000001	62.51
Ha412HOChr17	194000001	63.92
Ha412HOChr17	195000001	65.4
Ha412HOChr17	196000001	66.88
Ha412HOChr17	197000001	68.48
Ha412HOChr17	198000001	70.8
Ha412HOChr17	199000001	74.18
Ha412HOChr17	200000001	78.42
Ha412HOChr17	201000001	83.25
Ha412HOChr17	202000001	88.13
Ha412HOChr17	203000001	92.56
Ha412HOChr17	204000001	96.53
Ha412HOChr17	205000001	100.33
Ha412HOChr17	205797941	103.35
