chr,block1.end.pos,block2.start.pos,breakpoint.pos,Selected.420
1,7670142,7670178,7670160,Yes
1,7670178,7670315,7670246,No
1,7692513,7693014,7692764,No
1,7693649,7694771,7694210,Yes
1,7693392,7698075,7695734,No
1,7696804,7701127,7698966,No
1,7699074,7702355,7700714,No
1,7701147,7702355,7701751,Yes
1,7700049,7705248,7702648,No
1,7705288,7705402,7705345,No
1,7705474,7705717,7705596,No
1,7706651,7708394,7707522,No
1,7707174,7708394,7707784,No
1,7709155,7709688,7709422,Yes
1,7712271,7712464,7712368,No
1,7712464,7724349,7718406,Yes
1,7711695,7726815,7719255,Yes
1,7723248,7723697,7723472,No
1,7729967,7731398,7730682,No
1,7731429,7731649,7731539,No
1,7731818,7733074,7732446,No
1,7731955,7733074,7732514,No
1,7731955,7733074,7732514,No
1,7733074,7733272,7733173,No
1,7736750,7741021,7738886,No
1,7744141,7748095,7746118,No
1,7746943,7748095,7747519,Yes
1,7749708,7749739,7749724,No
1,7751846,7753446,7752646,No
1,7751997,7753446,7752722,No
1,7756594,7763014,7759804,No
1,7758299,7763014,7760656,No
1,7766721,7770197,7768459,No
1,7780266,7781619,7780942,No
1,7777957,7784844,7781400,No
1,7782954,7783587,7783270,No
1,7782954,7783833,7783394,No
1,7783640,7784844,7784242,Yes
1,7784867,7785106,7784986,No
1,7784844,7786459,7785652,No
1,7785106,7786459,7785782,Yes
1,7786498,7786524,7786511,No
1,7788920,7789705,7789312,No
1,7790211,7790287,7790249,No
1,7791137,7791443,7791290,No
1,7793158,7794184,7793671,Yes
1,7797105,7801720,7799412,No
1,7801578,7801720,7801649,Yes
1,7803075,7809305,7806190,No
1,7804467,7808727,7806597,No
1,7805131,7827448,7816290,Yes
1,7815348,7817833,7816590,No
1,7816032,7819562,7817797,No
1,7819181,7821011,7820096,No
1,7821704,7822135,7821920,No
1,7822135,7825633,7823884,No
1,7825938,7826242,7826090,No
1,7834128,7835077,7834602,No
1,7835084,7835179,7835132,No
1,7839205,7842859,7841032,No
1,7840312,7841768,7841040,No
1,7843632,7844626,7844129,No
1,7843632,7845062,7844347,No
1,7836273,7859898,7848086,No
1,7851349,7851562,7851456,No
1,7851765,7851776,7851770,No
1,7853404,7853488,7853446,No
1,7853781,7859081,7856431,No
1,7856718,7858031,7857374,Yes
1,7859606,7859898,7859752,No
1,7883597,7884251,7883924,No
1,7884311,7885250,7884780,No
1,7888901,7890217,7889559,Yes
1,7892149,7898065,7895107,No
1,7906505,7907931,7907218,No
1,7906505,7910064,7908284,Yes
1,7907931,7909647,7908789,No
1,7912076,7914963,7913520,No
1,7915582,7916602,7916092,No
1,7920623,7923672,7922148,No
1,7923672,7925420,7924546,No
1,7925420,7932356,7928888,Yes
1,7929066,7932129,7930598,No
1,7941646,7942043,7941844,No
1,7939780,7944496,7942138,Yes
1,7954049,7954405,7954227,No
1,7954809,7955884,7955346,No
1,7963417,7963811,7963614,No
1,7963958,7963983,7963970,Yes
1,7985900,7986903,7986402,No
1,7987932,7989457,7988694,No
1,7997785,8004390,8001088,No
1,8004169,8004390,8004280,Yes
1,8004558,8008269,8006414,No
1,8006233,8008269,8007251,No
1,8006233,8009021,8007627,No
1,8005912,8009781,8007846,Yes
1,8009431,8009781,8009606,No
1,8009431,8010112,8009772,No
1,8010919,8011484,8011202,No
1,8012172,8013460,8012816,No
1,8017064,8018040,8017552,No
1,8025114,8025591,8025352,No
1,8025591,8030649,8028120,No
1,8030649,8031692,8031170,No
1,8031695,8033112,8032404,No
1,8033948,8035650,8034799,No
1,8036593,8037613,8037103,No
1,8042212,8042781,8042496,No
1,8044821,8050375,8047598,Yes
1,8055607,8055715,8055661,No
1,8057906,8059209,8058558,No
1,8059043,8059683,8059363,Yes
1,8073050,8073074,8073062,Yes
1,8074030,8075958,8074994,No
1,8075699,8080738,8078218,No
1,8102127,8104447,8103287,No
1,8104249,8105594,8104922,No
1,8105760,8106156,8105958,No
1,8111238,8111471,8111354,Yes
1,8113383,8114032,8113708,No
1,8114052,8114259,8114156,No
1,8134618,8137078,8135848,Yes
1,8136337,8136485,8136411,Yes
1,8139515,8141018,8140266,No
1,8140286,8143565,8141926,No
1,8144187,8144814,8144500,No
1,8147129,8147527,8147328,No
1,8147771,8148803,8148287,No
1,8149767,8150129,8149948,No
1,8162886,8165812,8164349,No
1,8163990,8164994,8164492,Yes
1,8164994,8168675,8166834,No
1,8166354,8169258,8167806,No
1,8172229,8173193,8172711,Yes
1,8175253,8175446,8175350,Yes
1,8175562,8176327,8175944,No
1,8177205,8178264,8177734,No
1,8177829,8178264,8178046,No
1,8178277,8178740,8178508,Yes
1,8178740,8180027,8179384,No
1,8178740,8180027,8179384,No
1,8178740,8182198,8180469,No
1,8196167,8200962,8198564,No
1,8197675,8199854,8198764,No
1,8201469,8203237,8202353,No
1,8201469,8205635,8203552,Yes
1,8202717,8204386,8203552,No
1,8208035,8208185,8208110,No
1,8273472,8275176,8274324,No
1,8281296,8283342,8282319,Yes
1,8284248,8284888,8284568,No
1,8285920,8286821,8286370,No
1,8285037,8292796,8288916,No
1,8293428,8294020,8293724,No
1,8293428,8294332,8293880,No
1,8294332,8298417,8296374,Yes
1,8296479,8297379,8296929,No
1,8299403,8300196,8299800,Yes
1,8297613,8305131,8301372,No
1,8305165,8308668,8306916,No
1,8307685,8308186,8307936,No
1,8317815,8318921,8318368,No
1,8336833,8337122,8336978,No
1,8339990,8340499,8340244,Yes
1,8340841,8341205,8341023,No
1,8340841,8342139,8341490,Yes
1,8340841,8342139,8341490,No
1,8343175,8343254,8343214,No
1,8344101,8344436,8344268,No
1,8345334,8347702,8346518,No
1,8346456,8347702,8347079,Yes
1,8346456,8348091,8347274,No
1,8350844,8350872,8350858,No
1,8352382,8352519,8352450,No
1,8353180,8354327,8353754,Yes
1,8354852,8355186,8355019,No
1,8355199,8355480,8355340,No
1,8358591,8358831,8358711,No
1,8358391,8362904,8360648,No
1,8372730,8373963,8373346,Yes
1,8375886,8376148,8376017,No
1,8376090,8376407,8376248,No
1,8378415,8378987,8378701,No
1,8390821,8391226,8391024,No
1,8390898,8391226,8391062,No
1,8393960,8394423,8394192,No
1,8393795,8395880,8394838,No
1,8399040,8401476,8400258,No
1,8404397,8431089,8417743,No
1,8448407,8449056,8448732,No
1,8449056,8451300,8450178,No
1,8449056,8451300,8450178,No
1,8451300,8453291,8452296,No
1,8453291,8453387,8453339,Yes
1,8453291,8453387,8453339,No
1,8453291,8453387,8453339,No
1,8452972,8467887,8460430,No
1,8472634,8472977,8472806,No
1,8473821,8473927,8473874,No
1,8481901,8484730,8483316,No
1,8484730,8486579,8485654,No
1,8488067,8516401,8502234,Yes
1,8519518,8520404,8519961,No
1,8525511,8528228,8526870,No
1,8525222,8531111,8528166,No
1,8530038,8530536,8530287,No
1,8530728,8533147,8531938,No
1,8534770,8541908,8538339,No
1,8543856,8544508,8544182,No
1,8544508,8546108,8545308,No
1,8546792,8547011,8546902,Yes
1,8550078,8555359,8552718,No
1,8567744,8572056,8569900,No
1,8573582,8576111,8574846,Yes
1,8577518,8578048,8577783,No
1,8593653,8593711,8593682,No
1,8597124,8598752,8597938,Yes
1,8597651,8599054,8598352,No
1,8607860,8609095,8608478,No
1,8626037,8627693,8626865,No
1,8626037,8630256,8628146,No
1,8639509,8639551,8639530,No
1,8660135,8660854,8660494,No
1,8660939,8660985,8660962,No
1,8671261,8672673,8671967,Yes
1,8679176,8679627,8679402,No
1,8680415,8682274,8681344,No
1,8692331,8692869,8692600,Yes
1,8694668,8694811,8694740,No
1,8713059,8714804,8713932,No
1,8714544,8716267,8715406,No
1,8726931,8727958,8727444,Yes
1,8732075,8757889,8744982,No
1,8732075,8865360,8798718,No
1,8764613,8863024,8813818,No
1,8764613,8863706,8814160,No
1,8872640,8876018,8874329,Yes
1,8874106,8875553,8874830,No
1,8910811,8911082,8910946,No
1,8910712,8915148,8912930,No
1,8914524,8914823,8914674,No
1,8915148,8915789,8915468,No
1,8915148,8920662,8917905,No
1,8918289,8920494,8919392,No
1,8922466,8922800,8922633,No
1,8923284,8925525,8924404,No
1,8923644,8925693,8924668,No
1,8926038,8927325,8926682,No
1,8935171,8935761,8935466,Yes
1,8935765,8936031,8935898,No
1,8939485,8940149,8939817,Yes
1,8940149,8942094,8941122,No
1,8939485,8944324,8941904,No
1,8941903,8942094,8941998,No
1,8941584,8944324,8942954,No
1,8944738,8946305,8945522,No
1,8947867,8950687,8949277,No
1,8955353,8958998,8957176,No
1,8964076,8964684,8964380,No
1,8964684,8970455,8967570,No
1,8972140,8972412,8972276,No
1,8970919,8973918,8972418,Yes
1,8972496,8972918,8972707,No
1,8974855,8975583,8975219,No
1,8974983,8975583,8975283,Yes
1,8974855,8976655,8975755,No
1,8975704,8976103,8975904,Yes
1,8975704,8976103,8975904,No
1,8975704,8986124,8980914,No
1,8976678,8985456,8981067,No
1,8977128,8985456,8981292,No
1,8972918,8991698,8982308,No
1,8985127,8987625,8986376,No
1,8986124,8987059,8986592,Yes
1,8987018,8987059,8987038,No
1,8992204,8997377,8994790,No
1,8999804,8999825,8999814,No
1,9017153,9018349,9017751,No
1,9019615,9021875,9020745,No
1,9027379,9033809,9030594,No
1,9038514,9041034,9039774,No
1,9065267,9074295,9069781,No
1,9077075,9082642,9079858,Yes
1,9092461,9094728,9093594,No
1,9094162,9094728,9094445,No
1,9095470,9098075,9096772,No
1,9095543,9101289,9098416,No
1,9100273,9100415,9100344,No
1,9100415,9100767,9100591,No
1,9101985,9102179,9102082,Yes
1,9102725,9104366,9103546,Yes
1,9111791,9117708,9114750,No
1,9115933,9117257,9116595,No
1,9126595,9129686,9128140,No
1,9128576,9128600,9128588,No
1,9130083,9130404,9130244,No
1,9132266,9133576,9132921,Yes
1,9133190,9133310,9133250,No
1,9133431,9133519,9133475,No
1,9137882,9140919,9139400,No
1,9146756,9152328,9149542,No
1,9154958,9156746,9155852,No
1,9160724,9162691,9161708,No
1,9164916,9166436,9165676,No
1,9173496,9175449,9174472,No
1,9176783,9177412,9177098,Yes
1,9177329,9181319,9179324,No
1,9179774,9180073,9179924,No
1,9184698,9188817,9186758,No
1,9185798,9193208,9189503,No
1,9186221,9193208,9189714,No
1,9190384,9190867,9190626,No
1,9193208,9193409,9193308,No
1,9199834,9202017,9200926,No
1,9198319,9213916,9206118,No
1,9199834,9213916,9206875,Yes
1,9193409,9226241,9209825,No
1,9213916,9226039,9219978,No
1,9227501,9228035,9227768,No
1,9230808,9231267,9231038,No
1,9240814,9246484,9243649,No
1,9243831,9260438,9252134,Yes
1,9253745,9259232,9256488,No
1,9254129,9259172,9256650,No
1,9257334,9259172,9258253,No
1,9260872,9261073,9260972,No
1,9310379,9316007,9313193,No
1,9325424,9327760,9326592,No
1,9327159,9328093,9327626,No
1,9328093,9328446,9328270,No
1,9331592,9331876,9331734,No
1,9349748,9353871,9351810,Yes
1,9352264,9352910,9352587,No
1,9357996,9359097,9358546,No
1,9364128,9365022,9364575,No
1,9366823,9368344,9367584,No
1,9368110,9374232,9371171,No
1,9385573,9386995,9386284,No
1,9391451,9393940,9392696,Yes
1,9410913,9411533,9411223,No
1,9412590,9412696,9412643,No
1,9415431,9416023,9415727,No
1,9438940,9439111,9439026,No
1,9447325,9447766,9447546,No
1,9448168,9453140,9450654,No
1,9453979,9454815,9454397,Yes
1,9448345,9461415,9454880,Yes
1,9453979,9456960,9455470,Yes
1,9456960,9457627,9457294,No
1,9457011,9458197,9457604,No
1,9458722,9458728,9458725,No
1,9458728,9459360,9459044,No
1,9459186,9459985,9459586,No
1,9460802,9461415,9461108,No
1,9464066,9480827,9472446,No
1,9474344,9480827,9477586,Yes
1,9485820,9486668,9486244,No
1,9514414,9516245,9515330,No
1,9524754,9524860,9524807,No
1,9594327,9594727,9594527,Yes
1,9618971,9621497,9620234,No
1,9624186,9633185,9628686,No
1,9651528,9652244,9651886,No
1,9694247,9695372,9694810,No
1,9702056,9703805,9702930,Yes
1,9718458,9719051,9718754,Yes
1,9724130,9725731,9724930,No
1,9739614,9742671,9741142,No
1,9776629,9777788,9777208,No
1,9793428,9800230,9796829,No
1,9797952,9801636,9799794,No
1,9797952,9802443,9800198,Yes
1,9800297,9800561,9800429,No
1,9800852,9801258,9801055,Yes
1,9800852,9801258,9801055,No
1,9800297,9801918,9801108,No
1,9800852,9802374,9801613,No
1,9801636,9801918,9801777,No
1,9802374,9802443,9802408,No
1,9804158,9808773,9806466,No
1,9806073,9807335,9806704,No
1,9811149,9811779,9811464,No
1,9828522,9828545,9828534,No
1,9829848,9830362,9830105,No
1,9833359,9835080,9834220,No
1,9834479,9835290,9834884,No
1,9836023,9836055,9836039,No
1,9836139,9838763,9837451,No
1,9840177,9841565,9840871,Yes
1,9844262,9845670,9844966,Yes
1,9873303,9876819,9875061,No
1,9880805,9881296,9881050,No
1,9881778,9882311,9882044,Yes
1,9882623,9884429,9883526,No
1,9884504,9888445,9886474,No
1,9888610,9889003,9888806,Yes
1,9888445,9893827,9891136,No
1,9889003,9893827,9891415,No
1,9888610,9895755,9892182,No
1,9893827,9896116,9894972,No
1,9896702,9897382,9897042,No
1,9911188,9912342,9911765,No
1,9926518,9929381,9927950,No
1,9928863,9929032,9928948,No
1,9930888,9935052,9932970,No
1,9935542,9937020,9936281,No
1,9937020,9937542,9937281,No
1,9938389,9938631,9938510,No
1,9945641,9945931,9945786,Yes
1,9949390,9949685,9949538,No
1,9951854,9955111,9953482,No
1,9955866,9957465,9956666,No
1,9957201,9957465,9957333,No
1,9967383,9968887,9968135,No
1,9967383,9969150,9968266,No
1,9971645,9974071,9972858,No
1,9974071,9975282,9974676,No
1,9974829,9976025,9975427,No
1,9975089,9976025,9975557,No
1,9977734,9978530,9978132,Yes
1,9984971,9986552,9985762,No
1,9988652,9991058,9989855,No
1,9990730,9991058,9990894,No
1,9991731,9992950,9992340,No
1,9995699,9996822,9996260,Yes
1,9996294,9996391,9996342,No
1,10027139,10027200,10027170,No
1,10026610,10028457,10027534,No
1,10027200,10028767,10027984,No
1,10038693,10042290,10040492,No
1,10043495,10044514,10044004,No
1,10044514,10046856,10045685,No
1,10045281,10046856,10046068,No
1,10050177,10050880,10050528,No
1,10049536,10054196,10051866,Yes
1,10053223,10053836,10053530,No
1,10067841,10068912,10068376,No
1,10075593,10075770,10075682,No
1,10077946,10079052,10078499,No
1,10094340,10096837,10095588,Yes
1,10108773,10112004,10110388,No
1,10112754,10113006,10112880,No
1,10114329,10114485,10114407,No
1,10113346,10116336,10114841,No
1,10116393,10117909,10117151,No
1,10116495,10117909,10117202,No
1,10117909,10123184,10120546,No
1,10121691,10122217,10121954,No
1,10132197,10137769,10134983,No
1,10142093,10144539,10143316,Yes
1,10143911,10148186,10146048,No
1,10150039,10158195,10154117,No
1,10158485,10166508,10162496,No
1,10167256,10167553,10167404,No
1,10168037,10168773,10168405,No
1,10171405,10174902,10173154,No
1,10189051,10189877,10189464,No
1,10196071,10196125,10196098,No
1,10197674,10197699,10197686,Yes
1,10197957,10198496,10198226,No
1,10198317,10200664,10199490,No
1,10203984,10204858,10204421,No
1,10202841,10207201,10205021,Yes
1,10205892,10206372,10206132,No
1,10208094,10211457,10209776,Yes
1,10213537,10213781,10213659,No
1,10213537,10262630,10238084,No
1,10213917,10262630,10238274,No
1,10214347,10262630,10238488,Yes
1,10214544,10263200,10238872,No
1,10214544,10263200,10238872,No
1,10262446,10262456,10262451,No
1,10262456,10262630,10262543,No
1,10268791,10271556,10270174,Yes
1,10271556,10271773,10271664,No
1,10286168,10295819,10290994,No
1,10294921,10297751,10296336,No
1,10297751,10298138,10297944,No
1,10305100,10305484,10305292,Yes
1,10327018,10328511,10327764,No
1,10343549,10344273,10343911,No
1,10345699,10346645,10346172,Yes
1,10355353,10356812,10356082,No
1,10363063,10363697,10363380,No
1,10370261,10370421,10370341,No
1,10373116,10377739,10375428,No
1,10375309,10375692,10375500,No
1,10374128,10379988,10377058,No
1,10378887,10379838,10379362,No
1,10421385,10421645,10421515,No
1,10429791,10430372,10430082,Yes
1,10439340,10439383,10439362,No
1,10442092,10442175,10442134,No
1,10442175,10443918,10443046,No
1,10448456,10448560,10448508,No
1,10467666,10472201,10469934,No
1,10474759,10474924,10474842,No
1,10485634,10487111,10486372,No
1,10487111,10487312,10487212,No
1,10487895,10487984,10487940,No
1,10490831,10490890,10490860,No
1,10490948,10490986,10490967,No
1,10492032,10493691,10492862,No
1,10511988,10512973,10512480,Yes
1,10519732,10520078,10519905,No
1,10528616,10528677,10528646,No
1,10541414,10544756,10543085,No
1,10548715,10549398,10549056,No
1,10548815,10549398,10549106,No
1,10548715,10550106,10549410,No
1,10549398,10549598,10549498,Yes
1,10549398,10549598,10549498,No
1,10550298,10552152,10551225,No
1,10555725,10556242,10555984,No
1,10556837,10557834,10557336,No
1,10570324,10570376,10570350,No
1,10570870,10572372,10571621,No
1,10571372,10574632,10573002,Yes
1,10573066,10576492,10574779,No
1,10580137,10580349,10580243,No
1,10580643,10581091,10580867,No
1,10581520,10582152,10581836,No
1,10580643,10583364,10582004,No
1,10582012,10582668,10582340,No
1,10588082,10589287,10588684,No
1,10600023,10602503,10601263,Yes
1,10606987,10609450,10608218,Yes
1,10611275,10612104,10611690,No
1,10611977,10612104,10612040,No
1,10618147,10618223,10618185,No
1,10618147,10618597,10618372,No
1,10619431,10621738,10620584,No
1,10620148,10621738,10620943,No
1,10620148,10624102,10622125,Yes
1,10622297,10623329,10622813,No
1,10628194,10628318,10628256,No
1,10629888,10631599,10630744,No
1,10635008,10636588,10635798,No
1,10637945,10646017,10641981,Yes
1,10644946,10645526,10645236,No
1,10646128,10652541,10649334,No
1,10652954,10654274,10653614,No
1,10652954,10665961,10659458,No
1,10666182,10667030,10666606,Yes
1,10666359,10668630,10667494,Yes
1,10668630,10681643,10675136,No
1,10677037,10677698,10677368,No
1,10678526,10680313,10679420,No
1,10681643,10684451,10683047,Yes
1,10682685,10684729,10683707,Yes
1,10684364,10684451,10684408,No
1,10701557,10705880,10703718,No
1,10703477,10704607,10704042,No
1,10705744,10705880,10705812,No
1,10708663,10711732,10710198,No
1,10711854,10712485,10712170,Yes
1,10852319,10852899,10852609,No
1,10853177,10864371,10858774,No
1,10867446,10867617,10867532,No
1,10873010,10873534,10873272,No
1,10873542,10873897,10873720,No
1,10877358,10877568,10877463,No
1,10877568,10879465,10878516,No
1,10883474,10888988,10886231,No
1,10890900,10891812,10891356,No
1,10892002,10893258,10892630,No
1,10893258,10895155,10894206,No
1,10893398,10895213,10894306,No
1,10904177,10904441,10904309,Yes
1,10911027,10911378,10911202,Yes
1,10912175,10912579,10912377,No
1,10922311,10926051,10924181,No
1,10933235,10940359,10936797,No
1,10933235,10940875,10937055,Yes
1,10940941,10942562,10941752,No
1,10944048,10957620,10950834,No
1,10951294,10951985,10951640,No
1,10957222,10957533,10957378,No
1,10957222,10957620,10957421,No
1,10962667,10965353,10964010,Yes
1,10965353,10970812,10968082,No
1,10971013,10971569,10971291,No
1,10971569,10971699,10971634,No
1,10971699,10971766,10971732,No
1,10973412,10975015,10974214,Yes
1,10976438,10977083,10976760,No
1,10978328,10978921,10978624,No
1,10998920,10998975,10998948,Yes
1,11004751,11005057,11004904,No
1,11004751,11005489,11005120,No
1,11007413,11007436,11007424,No
1,11010776,11011399,11011088,No
1,11012578,11013980,11013279,No
1,11011874,11019430,11015652,No
1,11023369,11025233,11024301,No
1,11026450,11027120,11026785,No
1,11027313,11027439,11027376,Yes
1,11059936,11061304,11060620,No
1,11067678,11067891,11067784,No
1,11067780,11068668,11068224,Yes
1,11067891,11069098,11068494,No
1,11069475,11069574,11069524,No
1,11071848,11072530,11072189,Yes
1,11074870,11082592,11078731,No
1,11077001,11081998,11079500,No
1,11078757,11080378,11079568,No
1,11082113,11085393,11083753,Yes
